,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
0,1,25.782293178519595,12.168359941944848,32.6255442670537,39.43396226415094,0.0,67.33962264150944,0.3483309143686502,535.3526850507983,8.02467343976778,14.67343976777939,11.937590711175616,19.477503628447025,253.48476052249637,10.799709724238026,85.36429608127722,7.866473149492017,304.644412191582
1,4,13.267326732673267,6.237623762376238,0.0,44.75247524752475,0.0,24.10891089108911,0.0,521.7029702970297,4.158415841584159,0.0,18.019801980198018,31.633663366336634,242.27722772277227,12.475247524752476,89.06930693069307,0.0,414.8712871287129
2,5,26.458646616541355,0.9473684210526315,0.0,60.22932330827068,0.0,46.47744360902256,0.0,509.02255639097746,0.39473684210526316,0.0,19.203007518796994,0.0,288.6353383458647,17.06766917293233,72.31954887218045,0.0,397.890977443609
3,6,19.436842105263157,3.1398496240601506,28.568421052631578,53.24887218045113,1.0150375939849625,111.35639097744361,0.10526315789473684,570.5511278195489,11.38045112781955,7.889473684210526,33.562406015037595,15.609774436090225,263.6255639097744,16.450375939849625,84.32857142857142,12.911278195488721,196.15864661654135
4,8,3.020408163265306,10.10204081632653,66.17857142857143,56.63265306122449,0.0,87.5765306122449,0.0,584.6683673469388,0.14285714285714285,0.0,12.214285714285714,26.198979591836736,247.6377551020408,7.040816326530612,106.68877551020408,26.632653061224488,186.1326530612245
5,9,68.98550724637681,0.0,0.0,45.94202898550725,0.0,86.55072463768116,0.0,634.8260869565217,1.0507246376811594,0.0,12.992753623188406,72.31884057971014,355.7971014492754,15.72463768115942,52.07971014492754,0.0,91.84782608695652
6,10,1.6891891891891893,18.545045045045047,0.0,68.55855855855856,0.0,80.64864864864865,0.0,585.3603603603603,0.1981981981981982,7.297297297297297,15.54054054054054,15.765765765765765,302.15765765765764,11.26126126126126,71.64864864864865,0.0,242.02702702702703
7,11,35.244360902255636,9.661654135338345,0.0,53.984962406015036,0.0,73.69548872180451,0.0,610.2293233082706,8.007518796992482,17.93233082706767,31.146616541353385,3.327067669172932,238.5751879699248,15.394736842105264,80.35338345864662,0.0,244.57142857142858
8,12,31.61751497005988,3.678892215568862,15.297155688622755,54.94086826347306,0.0,80.93038922155688,0.14221556886227546,554.9296407185628,10.095808383233534,8.368263473053892,31.29491017964072,10.568862275449101,238.25299401197606,16.305389221556887,82.41167664670658,7.799401197604791,282.2260479041916
9,13,22.625,1.7414021164021165,36.93320105820106,49.36772486772487,6.071428571428571,98.24537037037037,1.4166666666666667,559.949074074074,10.566137566137566,1.2863756613756614,28.964285714285715,19.796296296296298,235.3452380952381,10.026455026455027,92.14219576719577,9.748677248677248,242.70965608465607
10,17,18.3502538071066,0.6548223350253807,12.223350253807107,59.92690355329949,0.0,82.11065989847715,1.1116751269035532,575.3269035532995,16.66497461928934,5.604060913705584,27.193908629441623,25.278172588832486,252.53502538071066,7.69746192893401,71.2771573604061,4.030456852791878,273.48121827411165
11,18,52.07142857142857,2.557142857142857,0.0,55.957142857142856,0.0,96.13428571428571,0.0,523.2485714285714,6.514285714285714,0.0,9.071428571428571,6.7,178.03428571428572,1.7142857142857142,84.48,7.542857142857143,408.9457142857143
12,19,28.852459016393443,112.78688524590164,94.42622950819673,44.09836065573771,0.0,166.75409836065575,0.0,434.27868852459017,3.5245901639344264,14.80327868852459,10.573770491803279,0.0,199.18032786885246,0.0,70.31147540983606,0.0,249.8360655737705
13,20,0.0,0.0,14.117647058823529,55.93464052287582,0.0,75.88235294117646,0.0,530.0326797385621,1.5686274509803921,0.0,1.2418300653594772,24.18300653594771,190.23529411764707,4.509803921568627,38.189542483660134,0.0,486.62091503267976
14,21,4.923580786026201,2.3056768558951966,15.971615720524017,52.161572052401745,0.0,81.47161572052401,1.8668122270742358,606.235807860262,10.97816593886463,7.4126637554585155,12.799126637554584,36.02620087336245,262.085152838428,25.759825327510917,75.97816593886463,0.0,218.10262008733625
15,22,19.12807881773399,3.9195402298850577,4.236453201970443,61.735632183908045,0.0,82.43021346469622,5.123152709359606,582.840722495895,5.812807881773399,0.0,26.75697865353038,45.960591133004925,247.74055829228243,7.233169129720854,73.47126436781609,2.0689655172413794,267.48604269293924
16,23,0.0,0.0,0.0,10.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,65.0,695.0,0.0,30.0,0.0,0.0
17,24,21.929110105580694,3.3906485671191553,6.417043740573153,56.19230769230769,0.0,94.41930618401207,0.0,538.7782805429864,9.340120663650076,2.8491704374057316,27.021116138763198,26.648567119155356,256.4019607843137,13.204374057315233,95.94042232277526,7.560331825037707,263.15987933634995
18,25,40.301624129930396,13.102088167053365,6.705336426914153,59.208816705336424,0.0,63.82830626450116,0.0,544.415313225058,3.5290023201856147,15.081206496519721,28.064965197215777,37.20417633410673,278.2784222737819,13.549883990719257,87.88167053364269,11.74013921113689,236.04408352668213
19,26,17.38398357289528,13.974332648870636,8.684804928131417,48.01540041067762,0.0,67.07802874743327,0.0,550.8439425051334,6.906570841889117,11.875770020533881,26.087268993839835,10.138603696098563,258.111909650924,13.848049281314168,99.33675564681725,20.129363449691994,280.11293634496917
20,27,4.518072289156627,0.20481927710843373,11.566265060240964,42.46987951807229,0.0,91.46987951807229,3.1325301204819276,593.2289156626506,0.0,0.0,9.668674698795181,19.518072289156628,309.6265060240964,25.481927710843372,85.16265060240964,0.0,235.99397590361446
21,28,29.00197628458498,19.1600790513834,16.50395256916996,44.466403162055336,0.0,67.53162055335969,0.0,536.3596837944664,20.822134387351777,7.007905138339921,16.535573122529645,20.964426877470355,263.29446640316206,15.83596837944664,74.5,0.0,305.5217391304348
22,29,20.621409921671017,4.015665796344647,0.0,50.527415143603136,0.0,68.84073107049609,0.0,589.2506527415144,2.6892950391644908,4.543080939947781,38.0,24.1644908616188,235.86945169712794,9.138381201044387,93.23498694516971,5.87467362924282,286.0626631853786
23,31,17.594771241830067,7.450980392156863,0.0,46.33986928104575,0.0,115.22875816993464,0.0,583.0130718954248,4.313725490196078,0.0,35.42483660130719,65.49019607843137,225.41830065359477,0.0,84.09803921568627,0.0,217.62745098039215
24,32,7.28421052631579,3.3157894736842106,17.05263157894737,42.6578947368421,0.0,157.55789473684212,0.0,495.9526315789474,25.378947368421052,29.55263157894737,55.09473684210526,45.51052631578948,296.0578947368421,11.789473684210526,65.82631578947368,0.0,185.54736842105262
25,34,24.245255474452556,6.23065693430657,36.981021897810216,54.44379562043795,0.0,106.27737226277372,0.0,539.8233576642335,7.2846715328467155,8.102189781021897,27.103649635036497,22.59124087591241,169.07591240875914,19.576642335766422,100.48467153284672,10.182481751824817,303.87445255474455
26,36,29.562542720437456,15.477785372522215,21.34313055365687,54.76008202323992,0.0,59.533151059466846,0.3827751196172249,532.9364319890635,27.235133287764867,5.287081339712919,29.700615174299386,11.814080656185919,277.97744360902254,5.51948051948052,102.02597402597402,1.7019822282980177,247.76144907723855
27,37,15.024786324786325,4.241880341880342,8.974358974358974,52.04529914529915,0.0,95.10940170940171,2.5384615384615383,564.5641025641025,1.7435897435897436,0.2188034188034188,18.176923076923078,28.76153846153846,279.31452991452994,24.218803418803418,85.46410256410256,11.405982905982906,236.66581196581197
28,39,13.596273291925465,6.579710144927536,13.453416149068323,42.25155279503105,0.0,81.69668737060042,0.927536231884058,550.4130434782609,11.973084886128364,11.249482401656314,52.74223602484472,18.240165631469978,258.6946169772257,4.865424430641822,99.73706004140787,16.969979296066253,247.66045548654245
29,40,16.33830845771144,39.656716417910445,20.895522388059703,49.50248756218905,0.0,128.90049751243782,1.4179104477611941,476.5273631840796,0.0,0.5472636815920398,32.43781094527363,42.61194029850746,364.6666666666667,27.53731343283582,52.95522388059702,28.258706467661693,157.7462686567164
30,41,61.07142857142857,0.0,0.0,56.517857142857146,0.0,105.92857142857143,0.0,602.3214285714286,21.428571428571427,9.107142857142858,57.589285714285715,0.0,316.55357142857144,0.0,61.142857142857146,0.0,148.33928571428572
31,42,23.454810495626823,7.545189504373178,21.653061224489797,54.416909620991255,0.0,100.51603498542273,0.0,565.7303206997085,5.459183673469388,3.1049562682215743,27.596209912536445,2.740524781341108,274.54373177842564,33.470845481049565,71.27113702623906,6.647230320699708,235.8002915451895
32,44,20.0,20.0,0.0,45.0,0.0,70.0,0.0,540.0,0.0,5.0,40.0,0.0,70.0,0.0,98.0,0.0,512.0
33,45,9.960743801652892,12.434917355371901,0.0,50.64772727272727,0.0,72.01342975206612,0.3409090909090909,579.6291322314049,4.400826446280992,3.125,17.547520661157026,22.510330578512395,283.0526859504132,10.77995867768595,84.96900826446281,14.46797520661157,266.83677685950414
34,47,29.796423658872076,12.422283356258596,13.390646492434662,52.30398899587345,0.0,82.21595598349381,4.951856946354883,580.9422283356258,6.342503438789546,0.22833562585969738,11.877579092159559,30.815680880330124,256.1169188445667,26.313617606602477,77.49793672627236,1.8982118294360386,233.84594222833562
35,48,15.915026404224676,8.14210273643783,9.71531445031205,52.226596255400864,0.3840614498319731,74.71387421987518,0.10081613058089295,571.5002400384061,11.336053768602977,5.792126740278444,25.69035045607297,27.57945271243399,255.20307249159865,8.944311089774365,91.54728756601057,7.732117138742199,261.9145463274124
36,49,21.25,0.0,0.0,119.77380952380952,0.0,89.88095238095238,0.0,561.6666666666666,2.0238095238095237,0.0,6.5476190476190474,0.0,218.98809523809524,7.5,132.25,0.0,260.1190476190476
