,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
30,37,27.208092485549134,1.1329479768786128,31.942196531791907,61.75722543352601,0.0,121.46242774566474,0.0,598.8410404624277,14.783236994219653,1.4450867052023122,40.213872832369944,0.0,254.57803468208093,13.670520231213873,77.81502890173411,0.0,182.96820809248555
31,38,30.0,0.0,0.0,30.0,0.0,35.0,0.0,840.0,0.0,0.0,90.0,0.0,405.0,0.0,10.0,0.0,0.0
32,39,34.83534136546185,19.951807228915662,0.0,54.12449799196787,0.0,119.64658634538152,0.0,566.4819277108434,0.0,0.0,22.91164658634538,0.0,324.2008032128514,14.771084337349398,101.54618473895583,0.0,176.53012048192772
33,40,6.6,29.37142857142857,0.0,62.43809523809524,0.0,174.3047619047619,0.24761904761904763,608.7380952380952,5.119047619047619,3.6904761904761907,20.057142857142857,0.0,286.75714285714287,10.714285714285714,68.7,25.476190476190474,137.78571428571428
34,41,7.275766016713092,0.2785515320334262,17.924791086350975,74.52646239554318,0.0,97.13927576601671,0.0,586.0,9.832869080779945,2.01949860724234,26.71309192200557,3.5097493036211698,195.1448467966574,6.350974930362117,83.14206128133705,0.0,326.4373259052925
35,42,39.15360501567398,1.0721003134796239,10.736677115987462,53.98746081504702,1.3793103448275863,98.98119122257053,0.0,609.5047021943574,4.846394984326019,0.0,36.55172413793103,23.228840125391848,228.2476489028213,8.213166144200628,63.1128526645768,9.529780564263323,247.9435736677116
36,44,53.660714285714285,0.0,103.57142857142857,76.33928571428571,0.0,170.0,0.0,481.5,11.607142857142858,0.0,16.071428571428573,16.071428571428573,240.91071428571428,0.0,90.89285714285714,0.0,174.55357142857142
37,45,0.0,0.0,0.0,92.5,0.0,64.28571428571429,0.0,544.0714285714286,9.5,1.6428571428571428,12.814285714285715,1.6428571428571428,174.92857142857142,24.642857142857142,47.0,0.0,466.9714285714286
38,47,5.555555555555555,0.0,0.0,65.18518518518519,0.0,85.55555555555556,0.0,515.1851851851852,0.0,0.0,0.0,0.0,267.4074074074074,0.0,36.666666666666664,0.0,464.44444444444446
39,48,37.419243986254294,13.80149585607439,12.602587426723266,64.86314938346473,0.0,107.23731554477462,0.6943602183141298,549.331109763493,5.408732565191025,5.392561148170609,43.09136850616535,13.860319385486154,215.36891045077826,11.211036992116433,95.10026278552658,5.935112189205579,250.1160299171215
40,49,48.326530612244895,4.816326530612245,0.0,68.06349206349206,0.0,124.41043083900227,0.0,553.4625850340136,6.507936507936508,0.0,21.666666666666668,10.113378684807257,181.5283446712018,34.08163265306123,97.72562358276645,8.956916099773242,277.89115646258506
41,51,19.17874396135266,1.8478260869565217,17.10144927536232,64.43236714975845,0.0,93.9927536231884,4.444444444444445,558.2487922705315,1.6183574879227054,8.900966183574878,38.63526570048309,4.444444444444445,256.15458937198065,31.231884057971016,83.05797101449275,0.0,243.66666666666666
42,53,29.69291338582677,1.5196850393700787,0.0,60.25984251968504,1.7224409448818898,108.83464566929133,0.0,589.4566929133858,2.322834645669291,4.015748031496063,43.34055118110236,11.220472440944881,190.73031496062993,18.996062992125985,115.47834645669292,0.0,250.48031496062993
43,54,20.0,0.0,0.0,85.0,0.0,285.0,0.0,445.0,0.0,0.0,90.0,0.0,480.0,0.0,35.0,0.0,0.0
44,55,54.54520547945206,10.336986301369864,15.821917808219178,75.78082191780823,0.0,68.16438356164383,0.0,557.7780821917809,8.780821917808218,10.013698630136986,26.0,35.95890410958904,222.56712328767122,15.698630136986301,92.96164383561644,1.2054794520547945,208.0
45,56,0.0,0.0,0.0,55.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,250.0,0.0,30.0,0.0,685.0
